datapoint_id,misogynistic_text,neutral_text,severity,rewrite_severity,biasly_categories,canonical_categories,rationale
4fcb01c9-5700-4f49-9ba5-8bb92728bb79,"Cut it out. I think she's disappointed in me. No, it's just she's all desperate and needy.","Cut it out. I think she's disappointed in me. No, it's just she's in a desperate situation.",231.0,0.0,gender_essentialism,traditional_gender_roles,
4fcb01c9-5700-4f49-9ba5-8bb92728bb79,"Cut it out. I think she's disappointed in me. No, it's just she's all desperate and needy.","Cut it out. I think she's disappointed in me. No, it's just she's unhappy.",209.0,81.0,gender_essentialism,traditional_gender_roles,
c091779d-95d9-4aa4-8aea-ca8deefca48d,What's down that way? That wing is forbidden for a woman like you. Oh.,What's down that way? That wing is forbidden for you. Oh.,182.0,88.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
c091779d-95d9-4aa4-8aea-ca8deefca48d,What's down that way? That wing is forbidden for a woman like you. Oh.,What's down that way? That wing is forbidden for you. Oh.,177.0,0.0,trivialization,assumptions_of_inferiority,
ed5b5196-619c-4af5-810a-711e9797b059,"This game Howard Hughes plays with young women, it doesn't fool me one bit. Nobody's getting any younger. We are going home.","The way that Howard Hughes tries to manipulate young women, it doesn't fool me one bit. We are going home.",167.0,0.0,sexual_violence|trivialization,assumptions_of_inferiority,"Unclear what the ""game"" is that the speaker is referring to, but it seems to be trivializing the sexual exploitation of young women"
c38d415f-9332-49b0-9946-48c405e22b31,"You are a woman of many talents. When do I get paid for my talents? You got quite a mouth on you, kid.",You are a woman of many talents. When do I get paid for my talents? You're quite outspoken. ,529.0,231.0,trivialization,assumptions_of_inferiority,
c38d415f-9332-49b0-9946-48c405e22b31,"You are a woman of many talents. When do I get paid for my talents? You got quite a mouth on you, kid.","You have many talents. When do I get paid for my talents? You got quite a mouth on you, kid.",202.0,0.0,trivialization,assumptions_of_inferiority,
d220acae-4191-4fce-9d41-bbbf1b728f1c,"I have you nymph. The hot breath is his voice in her elongated, elfin ear. The ear that to nymph kind, seconded as a highly erogenous zone.","I'm with you nymph. The hot breath is his voice in her elongated, elfin ear. The ear that to nymph kind, seconded as a highly erogenous zone.",261.0,0.0,lacking_autonomy,second_class_citizenship,
23ef017b-b028-462e-9927-b66c0a4b77a8,"You ever get that way when something is so cute, you don't know if you can trust yourself around it? I used to get that way with my Nana. She's, like, this tall, and you ever hug your grandparent, and you're, like, "" oh, my God, I just wanna push you down the stairs.","You ever get that way when something is so cute, you don't know if you can trust yourself around it? I used to get that way with my Nana. She's, like, this tall, and you ever hug your grandparent, and you're, like, "" oh, my God, I just wanna eat you up. ",471.0,0.0,domestic_violence,,
ce346fa6-cc6b-47ac-bb5d-0adb52ce89df,"She was sitting by herself. What? Sweetie, go get your sister.",She was sitting by herself. What? Go get your sister.,98.0,0.0,trivialization,assumptions_of_inferiority,
00dd0f1d-3e71-407e-86b3-bf904f51b972,To the prince who has bestow upon her the true love kiss. A kingdom? Of my very own.,To the prince who has kissed her out of true love. A kingdom? Of my very own.,107.0,0.0,lacking_autonomy,second_class_citizenship,
0482caff-85b8-4455-8b29-3abc9e312409,Because you were able to move on and start fucking random women. Excuse me? I can't let it go.,Because you were able to move on and start having sex with other women. Excuse me? I can't let it go.,412.0,0.0,lacking_autonomy,second_class_citizenship,
0482caff-85b8-4455-8b29-3abc9e312409,Because you were able to move on and start fucking random women. Excuse me? I can't let it go.,Because you were able to move on and start sleeping with random people. Excuse me? I can't let it go.,85.0,0.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
0482caff-85b8-4455-8b29-3abc9e312409,Because you were able to move on and start fucking random women. Excuse me? I can't let it go.,Because you were able to move on and start hooking up with unknown women. Excuse me? I can't let it go.,338.0,0.0,domestic_violence|sexualization,sexual_objectification,
1bde6e2c-fcb0-4548-9d2b-a091d462a6d5,"Just fine. Get this cleaned up. Tell you what, you be sure and tell your mom I said hello, and have her stop by the shop, okay?","Just fine. Get this cleaned up. Tell you what, you be sure and please tell your mom I said hello, and ask her stop by the shop, okay?",387.0,0.0,lacking_autonomy,second_class_citizenship,
b6df74b8-72de-4592-8fd2-98aeab898a6a,"If you can steal a man's life out from under him and think he won't take a lesson from that, then you're dumber than you look. Stop it, Dad! And she's raisin' you a snake, just like herself.","If you can steal a man's life out from under him and think he won't take a lesson from that, then you're dumber than you look. Stop it, Dad! And she's raisin' you a monster, just like herself.",172.0,0.0,gendered_slurs,use_of_sexist_language,
2f61fcfa-d320-46a9-a78a-167d4d3e9e06,"My dad, god rest his soul, thought women drivers were dangerous, so I quit, then I forgot how. Okay? What are you doing?","My dad, god rest his soul, thought some women drivers were dangerous, so I quit, then I forgot how. Okay? What are you doing?",253.0,143.0,gender_essentialism,traditional_gender_roles,
88ef2d0e-c03b-4abb-805b-f311ef163a14,"He has no clue to how she got there, where she came from, or he has no clue to how she got there, where she came from, or even who the fuck she is. There, where she came from, or even who the fuck she is. Now, he had to ask himself an even who the fuck she is.","He has no clue to how she got there, where she came from, or he has no clue to how she got there, where she came from, or even who she is. There, where she came from, or even who she is. Now, he had to ask himself an even who she is.",433.0,0.0,trivialization,assumptions_of_inferiority,
16de7b00-1568-4c51-b385-dfc6cbd4b755,"Check them out. All the women here are so hot. You know, I met my first wife here, a long time ago.","Check them out. All the women here are good looking. You know, I met my first wife here, a long time ago.",292.0,150.0,sexualization,sexual_objectification,
54a369a2-8e0d-4901-92a4-b023a3802499,"Unbelievable! I can't get the one woman I love to love me back, and this guy's the goddamn Pied Piper of pussy. It's incredible.","Unbelievable! I can't get the one woman I love to love me back, and this guy's hookup with so many people. It's incredible.",647.0,227.0,sexualization,sexual_objectification,
830f5654-4ab4-498b-af46-bf2e3d5e3d5b,"And I'm not saying anything negative about them, I'm a very, very liberal woman, but my daughter is a real piece of work and not that attractive. Well, if you girls need anything, you know where to find us. Winston and I would love to have you over for breakfast.","And I'm not saying anything negative about them, I'm a very, very liberal woman, but my daughter can be eccentric. Well, if you need anything, you know where to find us. Winston and I would love to have you over for breakfast.",237.0,0.0,gender_essentialism|sexualization|trivialization,assumptions_of_inferiority|sexual_objectification|traditional_gender_roles,"Prefacing with the comment that she is a ""very liberal woman"" implies that by ""piece of work"", she means difficult in the sense of not conforming enough with gendered behavioural expectations"
830f5654-4ab4-498b-af46-bf2e3d5e3d5b,"And I'm not saying anything negative about them, I'm a very, very liberal woman, but my daughter is a real piece of work and not that attractive. Well, if you girls need anything, you know where to find us. Winston and I would love to have you over for breakfast.","And I'm not saying anything negative about them, I'm a very, very liberal woman, but my daughter is a real piece of work and not very reliable. Well, if you girls need anything, you know where to find us. Winston and I would love to have you over for breakfast.",577.0,56.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,It's very bad for a woman to be unattractive.
cb691d9b-a675-4df1-9018-dcb3728e67a9,"Oh, my gosh, I know, it's like he's on camera. Are there girls around? Yeah, there must be.","Oh, my gosh, I know, it's like he's on camera. Are there women around? Yeah, there must be.",227.0,0.0,trivialization,assumptions_of_inferiority,
cb691d9b-a675-4df1-9018-dcb3728e67a9,"Oh, my gosh, I know, it's like he's on camera. Are there girls around? Yeah, there must be.","Oh, my gosh, I know, it's like he's on camera. Are there women around? Yeah, there must be.",175.0,0.0,trivialization,assumptions_of_inferiority,
fcea57cf-bf96-4546-9bc6-45d5ad8e071e,"I... to get where I am today? I'd be old enough to retire. That woman... she can ruin my personal life, but I'm not gonna let her take my career away from me too.","I... to get where I am today? I'd be old enough to retire. She can ruin my personal life, but I'm not gonna let her take my career away from me too.",366.0,0.0,trivialization,assumptions_of_inferiority,
2d8e1466-1f52-4c6c-a8c8-e3968d65b22a,With money. And sex. And women.,With money. And sex. ,471.0,0.0,dehumanization,use_of_sexist_language,
e43fff1f-eb2d-4529-bbe7-afe22067a5aa,"Goodnight, all.' Night, Tina. I'm going to have Pax walk you out to your car.","Goodnight, all.' Night, Tina. Would you like Pax to walk you out to your car?",488.0,254.0,lacking_autonomy,second_class_citizenship,
97041b91-eb9e-460e-a596-237e9e2575cf,And we raised a family And we stayed hidden for many years until Zefrose found us and he killed her and he took my son. You just gave up on your kid?,And we raised a family And we stayed hidden for many years until Zefrose found us and he killed her and he took my son. You lost your kid?,107.0,0.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,Implication that women are responsible for the bad things that happen to them (mothers in particular are generally held responsible for any and all harm that befalls their children)
77a046f4-7a97-4945-9135-5a0fd76e983b,"No time for romance today, I'm afraid. It'll just have to be a... Woman, Hello, Elliot.","No time for romance today, I'm afraid. It'll just have to be a... Hello, Elliot.",290.0,0.0,trivialization,assumptions_of_inferiority,
85d99d94-4475-49b0-b4fb-6834958a98a3,"I'm sorry for putting you through all this. It's okay. You're a beautiful, intelligent, sexy woman.",I'm sorry for putting you through all this. It's okay. You're intelligent and wonderful. ,462.0,0.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
85d99d94-4475-49b0-b4fb-6834958a98a3,"I'm sorry for putting you through all this. It's okay. You're a beautiful, intelligent, sexy woman.",I'm sorry for putting you through all this. It's okay. You're strong and resilient.,296.0,0.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,"As long as a woman is beautiful, sexy and intelligent, she will be alright."
3296d769-813e-4a32-9f13-3461d08ba38d,"Well She doesn't seem to be terribly fond of that Miss Fosli of yours. Well I mean, it's not that surprising... that she doesn't particularly like the fact... that you spend every single day in the company of another woman.","Well She doesn't seem to be terribly fond of Miss Fosli. Well I mean, it's not that surprising... that she doesn't particularly like the fact... that you spend every single day in the company of another woman.",408.0,122.0,gender_essentialism,traditional_gender_roles,
573747a4-85be-4fa6-9592-f6db79f00885,"Hi, how you doin'? She be tellin' her girlfriend, "" I got ta get out, girl. "" I'm with this fat-ass, sleep annoying-ass motherfucker. And when you do that you might as well get out,' cause we wind up cheating' on each other.","Hi, how you doin'? She be tellin' her friend, "" I got ta get out. "" I'm with this fat-ass, sleep annoying-ass motherfucker. And when you do that you might as well get out,' cause we wind up cheating' on each other.",500.0,143.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
573747a4-85be-4fa6-9592-f6db79f00885,"Hi, how you doin'? She be tellin' her girlfriend, "" I got ta get out, girl. "" I'm with this fat-ass, sleep annoying-ass motherfucker. And when you do that you might as well get out,' cause we wind up cheating' on each other.","Hi, how you doin'? She be tellin' her friend, "" I got ta get out. "" I'm with this fat-ass, sleep annoying-ass piece of shit. And when you do that you might as well get out,' cause we wind up cheating' on each other.",172.0,0.0,gendered_slurs|trivialization,assumptions_of_inferiority|use_of_sexist_language,
ff1aec09-9eeb-4a70-99aa-e18b03a57e28,Don't look at me like that. It's a beautiful cave. She's gonna love it.,Don't look at me like that. It's a beautiful cave. She's probably gonna love it.,174.0,101.0,gender_essentialism,traditional_gender_roles,
000c8339-77b4-493e-a996-1f4849779cfa,"I'm not bullshiting you, man, I got the money. Come on, let her go. Come on, we're men, she's a woman.","I'm not bullshiting you, man, I got the money. Come on, let her go. Come on, we're two on one here.",341.0,0.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
446f59b3-c898-4e07-bc2f-9a5064c572b8,Here's the woman. Amen. Cheers.,Here she is. Amen. Cheers.,282.0,0.0,trivialization,assumptions_of_inferiority,
446f59b3-c898-4e07-bc2f-9a5064c572b8,Here's the woman. Amen. Cheers.,Here she is. Amen. Cheers.,376.0,131.0,gender_essentialism|lacking_autonomy,second_class_citizenship|traditional_gender_roles,
32e26d3f-3170-4483-a1cd-7c9bd46debe3,"Narcy! Get away from me. You think you can go around screwing other women, and come back with some jewelry, and everything will be fine?","Narcy! Get away from me. You think you cheat on me, and come back with some jewelry, and everything will be fine?",167.0,64.0,sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
6a856bf7-16e6-4887-aa76-42b26512a4ad,You got ta be careful. This woman's famous in three countries for that. His name is lucky' cause he is fuckin' lucky.,You got ta be careful. She is famous in three countries for that. His name is lucky' cause he is fuckin' lucky.,214.0,0.0,trivialization,assumptions_of_inferiority,
8db9a260-c7fc-4dbb-87e6-bab65f3264e4,What? This is where Aaron was last seen. Do you want to check her out?,What? This is where Aaron was last seen. Do you want to question her?,128.0,0.0,sexualization,sexual_objectification,"Unclear if ""check her out"" is meant in a sexual way or simply an expression to mean investigate/interrogate someone"
5e964efd-9f73-4750-8fd7-1cc4f07bb92e,"Can you guys imagine what kind of guys have to basically order a wife on a website? There are how many women in America, and none of them will date you? Yeah, but these guys don't want American women.","Can you guys imagine what kind of guys have to provide citizenship in order to get someone to marry them? There are how many women in America, and none of them will date you? Yeah, but these guys don't want American women.",194.0,49.0,gender_essentialism|lacking_autonomy,second_class_citizenship|traditional_gender_roles,
4ea053b3-bacc-414b-90a4-fa2160828bbc,"A Little Yellow-Sweatered Birdie Walker -Gave Me His Phone Number In Paris, And Now Jean-Frank Is Giving Me An Interview Right After The Concert. Um, Mrs. Cross, I Need To Call My Mom. She Just Had A Baby -Three Of Them.","A Little Yellow-Sweatered Birdie Walker -Gave Me His Phone Number In Paris, And Now Jean-Frank Is Giving Me An Interview Right After The Concert. Um, Ms. Cross, I Need To Call My Mom. She Just Had A Baby -Three Of Them.",169.0,0.0,phallocentrism|trivialization,assumptions_of_inferiority,"Prefix ""Mrs."" defines women in relation to their husband/marital status (not taken seriously as individuals)"
4c0a725f-be42-42ac-a726-f86e251f7b0d,"Cause my kid has a... a big game tonight, and I'm 50 miles away, dealing with a woman... Well, I'm sorry about that. Who thinks she can manage without bacon!","Cause my kid has a... a big game tonight, and I'm 50 miles away, dealing with her... Well, I'm sorry about that. Who thinks she can manage without bacon!",219.0,0.0,trivialization,assumptions_of_inferiority,
4c0a725f-be42-42ac-a726-f86e251f7b0d,"Cause my kid has a... a big game tonight, and I'm 50 miles away, dealing with a woman... Well, I'm sorry about that. Who thinks she can manage without bacon!","Cause my kid has a... a big game tonight, and I'm 50 miles away, dealing with someone... Well, I'm sorry about that. Who thinks she can manage without bacon!",204.0,0.0,trivialization,assumptions_of_inferiority,Women cannot think for themselves.
d37419bf-c852-4f53-a3d2-fdf2b66e8e49,"Everythingisbooked, and even if it wasn't, wecan'tgetpermits. Organizingthousands of topless women costsa shitloadof money we don't have. Uh, pardonme forasecond.","Everythingisbooked, and even if it wasn't, wecan'tgetpermits. Organizingthousands of people costsa shitloadof money we don't have. Uh, pardonme forasecond.",211.0,0.0,sexualization,sexual_objectification,
4829a118-0392-4c88-bc78-790e45446134,"Women loved him, kids loved him. He had everything fame had to offer. Until one day, during a three-day moonshine free-for-all at a day city hotel up in San Francisco, he takes this pretty young flapping thing behind closed doors and, how do you say...","Women loved him, kids loved him. He had everything fame had to offer. Until one day, during a three-day moonshine free-for-all at a day city hotel up in San Francisco, he takes this pretty young flapper girl behind closed doors and, how do you say...",84.0,0.0,dehumanization,use_of_sexist_language,
4829a118-0392-4c88-bc78-790e45446134,"Women loved him, kids loved him. He had everything fame had to offer. Until one day, during a three-day moonshine free-for-all at a day city hotel up in San Francisco, he takes this pretty young flapping thing behind closed doors and, how do you say...","Men and women loved him, kids loved him. He had everything fame had to offer. Until one day, during a three-day moonshine free-for-all at a day city hotel up in San Francisco, he goes with a younger woman behind closed doors and, how do you say...",507.0,240.0,sexual_violence|sexualization|trivialization,assumptions_of_inferiority|sexual_objectification,
5bd0ed07-02f6-4dc5-9ca4-a217be702446,"She didn't want you to show anybody? She said it would've made it worse, but I tried to tell her that if you show somebody, we can find her help. Bitch.","She didn't want you to show anybody? She said it would've made it worse, but I tried to tell her that if you show somebody, we can find her help. Idiot.",50.0,0.0,gendered_slurs,use_of_sexist_language,
5bd0ed07-02f6-4dc5-9ca4-a217be702446,"She didn't want you to show anybody? She said it would've made it worse, but I tried to tell her that if you show somebody, we can find her help. Bitch.","She didn't want you to show anybody? She said it would've made it worse, but I tried to tell her that if you show somebody, we can find her help. Jerk.",470.0,210.0,gendered_slurs,use_of_sexist_language,
5bd0ed07-02f6-4dc5-9ca4-a217be702446,"She didn't want you to show anybody? She said it would've made it worse, but I tried to tell her that if you show somebody, we can find her help. Bitch.","She didn't want you to show anybody? She said it would've made it worse, but I tried to tell her that if you show somebody, we can find her help. ",134.0,0.0,gendered_slurs,use_of_sexist_language,
0b0d9237-1215-48ce-b76d-b0b3b2615afa,You make me laugh. Just looking at you. I'm sure you're a strong woman.,You make me laugh. Just looking at you. I'm sure you're a strong person.,383.0,234.0,trivialization,assumptions_of_inferiority,
390aeb40-29a4-4aa5-b421-2f48e93a06e0,"And there, after staying up all night Walking the banks of the seine hand in hand, Talking until sunrise, Whispering their life stories to each other -Noelle, no! You have got to be kidding me. Our dear, sweet, innocent mirabella Laid herself down with that hot, sexy french man And gave up her precious flower.","And there, after staying up all night Walking the banks of the seine hand in hand, Talking until sunrise, Whispering their life stories to each other -Noelle, no! You have got to be kidding me. mirabella Laid herself down with that hot, sexy french man And made love to him.",404.0,79.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
390aeb40-29a4-4aa5-b421-2f48e93a06e0,"And there, after staying up all night Walking the banks of the seine hand in hand, Talking until sunrise, Whispering their life stories to each other -Noelle, no! You have got to be kidding me. Our dear, sweet, innocent mirabella Laid herself down with that hot, sexy french man And gave up her precious flower.","And there, after staying up all night Walking the banks of the seine hand in hand, Talking until sunrise, Whispering their life stories to each other -Noelle, no! You have got to be kidding me. Our sweet, stunning, charming mirabella Laid herself down with that hot, sexy french man And made love for the first time.",441.0,0.0,trivialization,assumptions_of_inferiority,Women who haven't had sex are essentially inexperienced children.
b3dcc0e3-3e09-4965-aa79-fcc4bc2a943d,"You see, arrogant, selfish, rich individuals like my fianc?, they prey upon sweet innocent women... like you. I know he hurt you. Otherwise, you wouldn't have called.","You see, arrogant, selfish, rich individuals like my fianc?, they prey upon trusting people... like you. I know he hurt you. Otherwise, you wouldn't have called.",239.0,0.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
b3dcc0e3-3e09-4965-aa79-fcc4bc2a943d,"You see, arrogant, selfish, rich individuals like my fianc?, they prey upon sweet innocent women... like you. I know he hurt you. Otherwise, you wouldn't have called.","You see, arrogant, selfish, rich individuals like my fianc?, they prey upon trusting, good-hearted women... like you. I know he hurt you. Otherwise, you wouldn't have called.",366.0,0.0,trivialization,assumptions_of_inferiority,
a2a046d6-c139-4706-bd10-b987127f8951,"What happened to the barbershop, Calvin? I used to come here to get away from women. Especially the one's I'll never ever wanna see again as long as I live.","What happened to the barbershop, Calvin? I used to come here to get away from people. Especially the one's I'll never ever wanna see again as long as I live.",150.0,0.0,gender_essentialism|other,traditional_gender_roles,
7708c197-1219-4e2b-a828-33239daefdff,"I thought about having a cake, but explaining all this to Mrs. Davis just would have been a little too weird. Mrs. Davis is our cook, and if she's there, could you tell her I said hi?","I thought about having a cake, but explaining all this to Ms. Davis just would have been a little too weird. Ms. Davis is our cook, and if she's there, could you tell her I said hi?",130.0,0.0,phallocentrism|trivialization,assumptions_of_inferiority,
0f2e42ac-cb2e-49fe-bb2d-e67a12590ca2,"I got ta take this. All right, John. Hey, babe.","I got ta take this. All right, John. Hey.",107.0,0.0,trivialization,assumptions_of_inferiority,
d8062894-4579-497a-b975-577fb212c5d0,"Please! Riley! Hail Mary, full of grace, the Lord is with Thee, Blessed art Thou amongst women, and blessed is the fruit of Thy womb, Jesus.","Please! Riley! Hail Mary, full of grace, the Lord is with Thee, Blessed art Thou amongst people, and blessed are your children, Jesus.",443.0,131.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
bb9f93c8-a5c3-4e03-8b4e-72d953d6dd5e,"Oh, right, I forgot. You're just screwing Cara to her to help her get over you [?] Why are you busting my balls [?]","Oh, right, I forgot. You're just having sex with Cara to her to help her get over you [?] Why are you busting my balls [?]",234.0,136.0,sexualization,sexual_objectification,
0796da0c-5717-4a42-8c22-d8f3a5c61bbe,"I know everything, Doug. Drink up. All right, I want you to keep reminding yourself that weddings are for the women.","I know everything, Doug. Drink up. All right, I want you to keep reminding yourself that weddings focus a lot on women.",175.0,71.0,gender_essentialism,traditional_gender_roles,
b6436024-5def-44fa-8c80-a97fd076ae6f,"His career is over, and you know it. I'm gonna get kicked out of law school. And my mom's gonna kill herself.","His career is over, and you know it. I'm gonna get kicked out of law school. And my mom's gonna be devastated.",90.0,0.0,gender_essentialism,traditional_gender_roles,Slight implication that a woman's only reason to live is her children/family
7d0952df-2a0c-460b-8085-6fffa2c4a95a,I can't stand her. Me neither. Someone needs to teach her a lesson.,I can't stand her. Me neither. ,227.0,0.0,domestic_violence,,
d2f455b5-aa10-487a-a715-88dc7ae869d1,"Fine, use your best judgment. If I was doing that I wouldn't be getting you juice. For heaven's sake woman, I'll get it myself.","Fine, use your best judgment. If I was doing that I wouldn't be getting you juice. For heaven's sake, I'll get it myself.",115.0,0.0,trivialization,assumptions_of_inferiority,
d2f455b5-aa10-487a-a715-88dc7ae869d1,"Fine, use your best judgment. If I was doing that I wouldn't be getting you juice. For heaven's sake woman, I'll get it myself.","Fine, use your best judgment. If I was doing that I wouldn't be getting you juice. For heaven's sake, I'll get it myself.",303.0,0.0,trivialization,assumptions_of_inferiority,
0acb450d-b56d-4c61-8399-54628fc9ccef,"I think the fan came on by itself. Typical woman, afraid of her own shadow. What did you say?",I think the fan came on by itself. She is afraid of her own shadow. What did you say?,353.0,62.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
0acb450d-b56d-4c61-8399-54628fc9ccef,"I think the fan came on by itself. Typical woman, afraid of her own shadow. What did you say?","I think the fan came on by itself. So typical of you, afraid of your own shadow. What did you say?",655.0,0.0,gender_essentialism|trivialization,assumptions_of_inferiority|traditional_gender_roles,
97c6a373-05a2-4495-aacc-7efdafcff6f6,It' s j ust th at she seemed to w anted to m ake amend s And... She went to visit Mrs. M a herself You must be c autious A kid with inner traum a is h ard to ch an ge!,It' s j ust th at she seemed to w anted to m ake amend s And... She went to visit Ms. M a herself You must be c autious A kid with inner traum a is h ard to ch an ge!,145.0,0.0,phallocentrism|trivialization,assumptions_of_inferiority,
08b60cff-980c-43b9-9223-9c545263b466,I hope you haven't been teaching him anything. I've been teaching you how to be with women. You're young...,I hope you haven't been teaching him anything. I've been teaching you how to communicate better and understand our bodies. You're young...,624.0,0.0,gender_essentialism,traditional_gender_roles,"Women cannot communicate for themselves, a man must explain to other men how women are."
a4732107-cd95-40a3-ad1d-a60e80455c59,"Miss, I really need to see her. Yes, sir. Please.","Excuse me, I really need to see her. Yes, sir. Please.",175.0,0.0,trivialization,assumptions_of_inferiority,
9a640fd3-43bd-4b95-a2c9-77269f0fb714,Be ready for us. Take Her to me. Are you okay?,Be ready for us. Ask her to come here. Are you okay?,94.0,0.0,lacking_autonomy,second_class_citizenship,
a00b5970-9817-40b4-8a74-b61e31a6ffb6,"When I saw that woman kissing someone else, betraying her husband, I felt pure rage. If I could, I'd go to her house, I'd find her sitting there and. ..","When I saw her kissing someone else, betraying her husband, I felt pure rage.",264.0,0.0,domestic_violence|trivialization,assumptions_of_inferiority,
9e677fe1-740a-4d23-9674-86f02513e677,"It's my goddamn ex. Leave me alone, I don't care about your drama. You know, I really wish she would just slit her wrists and get it over with already.","It's my goddamn ex. Leave me alone, I don't care about your drama. You know, I really wish she would just go away.",744.0,231.0,domestic_violence|trivialization,assumptions_of_inferiority,
966fe349-93e0-4499-87c3-0647699a61a1,Are the most amazing woman. Ohh! I love it.,You are amazing. Ohh! I love it.,189.0,0.0,trivialization,assumptions_of_inferiority,
bfde9bfe-0e84-48b8-aa77-64ca4a7bd73d,"Jack? Yeah, she's my kind of girlfriend. I promised I'd call her tonight.","Jack? Yeah, she's the kind of girl I'd like to date. I promised I'd call her tonight.",324.0,118.0,lacking_autonomy|trivialization,assumptions_of_inferiority|second_class_citizenship,
a342a4cc-06e1-4aa9-9c80-2604f12d6111,"And the third one is a rare one, but it's for the guys that are like secretly psychos and they hate women and it'll come out like right at the finish line, you know, like out of nowhere. They'll be like yeah, I love you, I need you, yeah. Shut up, you dumb whore!","And the third one is a rare one, but it's for the guys that are like secretly psychos and they hate women and it'll come out like right at the finish line, you know, like out of nowhere. They'll be like yeah, I love you, I need you, yeah. Shut up, you dumb woman!",42.0,0.0,gendered_slurs,use_of_sexist_language,
a342a4cc-06e1-4aa9-9c80-2604f12d6111,"And the third one is a rare one, but it's for the guys that are like secretly psychos and they hate women and it'll come out like right at the finish line, you know, like out of nowhere. They'll be like yeah, I love you, I need you, yeah. Shut up, you dumb whore!","And the third one is a rare one, but it's for the guys that are like secretly psychos and they hate women and it'll come out like right at the finish line, you know, like out of nowhere. They'll be like yeah, I love you, I need you, yeah. Shut up!",345.0,106.0,gendered_slurs,use_of_sexist_language,
913afe64-c6bf-41ee-bd6c-b7e1b07e10c9,"Things happened. Yo, you stole his woman while he was in the joint. That's even more fucked up.","Things happened. Yo, you had sex with his partner while he was in the joint. That's even more fucked up.",126.0,0.0,other,,
913afe64-c6bf-41ee-bd6c-b7e1b07e10c9,"Things happened. Yo, you stole his woman while he was in the joint. That's even more fucked up.","Things happened. Yo, you stole her while he was in the joint. That's even more fucked up.",163.0,0.0,trivialization,assumptions_of_inferiority,
9e62c065-2d35-484f-9b95-9f71cfc7281d,"Investigators have not determined if alcohol or drug use was a factor in the crash. Other women, they don't listen to me, but you do. You trust me.","Investigators have not determined if alcohol or drug use was a factor in the crash. Those other women, they don't listen to me, but you do. You trust me.",92.0,0.0,gender_essentialism,traditional_gender_roles,
360ad06d-5f88-49a0-8c81-1b4a220a59be,Women feel shitty about themselves and they just go cry in the bathroom. Yeah. Or they stab each other in the back.,Some women feel shitty about themselves and they just go cry in the bathroom. Yeah. Or sometimes they stab each other in the back.,357.0,117.0,gender_essentialism,traditional_gender_roles,
12aae670-5e4a-4c8e-88dd-588f4d7fafa4,"Yeah, like the lady says. Hm, you've mistakenly robbed The infamous Admiral Borlund Hess. This is my wagon, my women, my Darkspore, and you squandered your one last opportunity to walk away.","Yeah, like the lady says. Hm, you've mistakenly robbed The infamous Admiral Borlund Hess. This is my wagon, my girlfriend, my Darkspore, and you squandered your one last opportunity to walk away.",42.0,0.0,dehumanization,use_of_sexist_language,
12aae670-5e4a-4c8e-88dd-588f4d7fafa4,"Yeah, like the lady says. Hm, you've mistakenly robbed The infamous Admiral Borlund Hess. This is my wagon, my women, my Darkspore, and you squandered your one last opportunity to walk away.","Yeah, like the lady says. Hm, you've mistakenly robbed The infamous Admiral Borlund Hess. This is my wagon, my Darkspore, and you squandered your one last opportunity to walk away.",250.0,0.0,trivialization,assumptions_of_inferiority,
33848fed-7b28-4311-9ca0-ff0080e2894c,"Sorry. So, yeah, she was a bitch. Were we fake friends with her?","Sorry. So, yeah, she was an asshole. Were we fake friends with her?",70.0,0.0,gendered_slurs,use_of_sexist_language,
33848fed-7b28-4311-9ca0-ff0080e2894c,"Sorry. So, yeah, she was a bitch. Were we fake friends with her?","Sorry. So, yeah, she was a jerk. Were we fake friends with her?",228.0,0.0,gendered_slurs,use_of_sexist_language,
33848fed-7b28-4311-9ca0-ff0080e2894c,"Sorry. So, yeah, she was a bitch. Were we fake friends with her?","Sorry. So, yeah, she was a jerk. Were we fake friends with her?",157.0,0.0,gendered_slurs,use_of_sexist_language,
e87c3ce8-481b-4b92-b404-c51d3b88728d,"You are a dog! Oh, come on, cut it out. She ripped up out of here.","You are terrible! Oh, come on, cut it out. She ripped up out of here.",222.0,0.0,sexualization,sexual_objectification,"If directed at a woman, calling someone a ""dog"" can be meant to insult her appearance (unclear because there are multiple meanings)"
